0.000281 1.001535
0.000149 1.002259
0.000130 1.002385
0.000296 1.002174
0.000307 1.002023
0.000283 1.001936
0.000145 1.001603
0.000175 1.001359
0.000163 1.001451
0.000160 1.001672
0.000132 1.001741
0.000272 1.001838
0.000172 1.001879
0.000118 1.001446
0.000164 1.001599
0.000148 1.001823
0.000133 1.002195
0.000190 1.002394
0.000294 1.001893
0.000123 1.001947
0.000160 1.001573
0.000322 1.002488
0.000140 1.001401
0.000145 1.002721
0.000167 1.001772
0.000176 1.001974
0.000141 1.001662
0.000306 1.002012
0.001776 1.011090
0.000177 1.002312
0.000160 1.001547
0.000120 1.002145
0.000269 1.002319
0.000162 1.002125
0.000203 1.002058
0.000289 1.002627
0.000180 1.002223
0.000155 1.001839
0.000225 1.001762
0.000267 1.001745
0.000125 1.001868
0.000139 1.002008
0.000178 1.002150
0.003466 1.002259
0.000176 1.002064
0.000126 1.001413
0.000197 1.001936
0.000120 1.002177
0.004242 1.001588
0.000233 1.001319
0.000179 1.003108
0.000189 1.001639
0.000182 1.001667
0.005235 1.006019
0.000234 1.001777
0.000159 1.001921
0.000194 1.002158
0.000191 1.001746
0.001833 1.005153
0.000106 1.002149
0.000176 1.002562
0.000176 1.001493
0.000147 1.001540
0.002990 1.006185
0.000110 1.001779
0.000193 1.002287
0.000174 1.001891
0.000213 1.001693
0.005034 1.004023

0.000150 1.002454
0.000154 1.002514
0.000161 1.001830
0.000165 1.001839
0.000262 1.001549
0.000180 1.001420
0.000183 1.001323
0.000142 1.002081
0.004828 1.006650
0.000196 1.002266
0.000176 1.001467
0.000190 1.001297
0.000179 1.002119
0.001502 1.006149
0.000225 1.001352

0.000180 1.002139
0.000310 1.001956
0.000172 1.002328
0.000196 1.002178

0.000174 1.001412
0.000200 1.005055
0.002734 1.003046
0.000330 1.002126
0.000187 1.001947
0.000316 1.002445
0.000280 1.001823
0.008876 1.005974
0.000258 1.002721
0.000138 1.001314
0.000184 1.001348
0.000128 1.008269
0.000149 1.001748
0.000137 1.001437
0.000171 1.002416
0.000178 1.002257
0.000175 1.007341
0.000158 1.002109
0.000144 1.001667
0.000130 1.001762
0.000134 1.002239
0.003392 1.007577
0.000237 1.002705
0.000278 1.002029
0.000154 1.001662
0.000184 1.002127
0.002018 1.003467
0.000135 1.001411
0.000160 1.001786
0.000156 1.001502
0.000138 1.001944
0.002958 1.008195
0.003325 1.007388
0.000180 1.002010
0.000146 1.002395
0.000170 1.002432
0.006113 1.007232
0.000198 1.002177
0.000134 1.001943
0.000147 1.001702
0.000162 1.001654
0.000179 1.008924
0.000288 1.002243
0.000159 1.001863

0.000157 1.001920
0.000131 1.001886
0.000274 1.001914
0.000167 1.001395
0.000165 1.001692
0.000127 1.001292
0.000148 1.001720
0.000154 1.001433
0.000133 1.001655
0.000140 1.002003
0.000198 1.001415
0.000168 1.001610
0.000157 1.001573
0.000143 1.002154
0.000141 1.001537
0.000278 1.002709
0.000089 1.002300
0.000307 1.001782
0.000266 1.001878
0.000136 1.001295
0.000141 1.001705
0.003973 1.007181
0.000328 1.002202
0.000136 1.006984
0.000140 1.002351
0.000218 1.001795
0.000316 1.002207
0.002925 1.002115
0.000195 1.001903
0.000190 1.001525
0.000194 1.001602
0.003469 1.007578
0.000197 1.001782
0.000183 1.002153
0.000177 1.001531
0.000166 1.001677
0.000171 1.001369
0.000234 1.001531
0.000175 1.002206
0.000175 1.002747
0.000204 1.001294
0.000257 1.001523
0.000312 1.002647
0.000186 1.001300
0.000169 1.001791
0.000188 1.001772
0.002181 1.000215
0.000174 1.002201
0.000160 1.001424
0.000176 1.002150
0.000153 1.001345
0.004247 1.008355
0.003559 1.007045
0.000304 1.002499
0.000137 1.001688
0.000163 1.002518
0.000157 1.003590
0.000235 1.001371
0.000204 1.001429
0.000327 1.001709
0.000191 1.001415
0.000919 1.006166
0.000166 1.002337
0.000307 1.002047
0.000173 1.001427
0.000313 1.001370
0.003825 1.006167
0.000345 1.002216
0.000243 1.002362
0.000196 1.001393
0.000303 1.001814
0.000187 1.004962
0.000265 1.001354
0.000210 1.002195
0.000171 1.001251
0.000167 1.001354
0.000206 1.002260
0.000166 1.002490
0.000194 1.002406
0.000192 1.001784
0.000175 1.001445
0.000161 1.004641
0.000167 1.002425
0.000193 1.001241
0.000213 1.001586
0.000186 1.001564
0.000228 1.001716
0.000165 1.001687
0.000173 1.001494
0.000169 1.001887
0.000163 1.001710
0.002764 1.006047
0.000176 1.001348
0.000180 1.001483
0.000188 1.001364
0.000192 1.001536
0.000177 1.001334
0.000158 1.001516
0.000172 1.002205
0.000186 1.001278
0.000161 1.001598
0.000697 1.007346
0.000320 1.001863
0.000195 1.002094
0.000209 1.001328
0.000177 1.001654
0.000164 1.001504
0.000227 1.001629
0.000144 1.001706
0.000174 1.001522
0.000192 1.002027
0.000205 1.001753
0.000174 1.001886
0.000178 1.001884
0.000160 1.001451
0.000164 1.001396
0.000178 1.001583
0.000194 1.002307
0.000186 1.001249
0.000176 1.001563
0.000176 1.001405
0.000215 1.001458
0.000189 1.001499
0.000190 1.002091
0.000170 1.001543
0.000170 1.001340
0.000222 1.001756
0.000167 1.001313
0.000179 1.001653
0.000200 1.002188
0.002675 1.006028
0.000301 1.002028
0.000191 1.001296
0.000170 1.001775
0.000179 1.001298
0.003128 1.005014
0.000231 1.002312
0.000195 1.001400
0.000135 1.001683
0.000222 1.001709
0.000364 1.002286
0.000139 1.002107
0.000167 1.001952
0.000128 1.001936
0.000184 1.001715
0.000224 1.001715
0.000166 1.001855
0.000181 1.001652
0.000146 1.002080
0.000180 1.002135
0.005165 0.996227
0.000209 1.001667
0.000168 1.001698
0.000186 1.001581
0.000186 1.002294
0.001129 1.004259
0.000154 1.002019
0.000212 1.001717
0.000188 1.001901
0.000180 1.001262
0.002745 1.005028
0.000451 1.006302
0.000201 1.001690
0.000183 1.001520
0.000188 1.001807
0.000253 1.001420
0.000258 1.002534
0.000191 1.001625
0.000151 1.002245
0.000185 1.001584
0.000174 1.002312
0.000296 1.002030
0.000179 1.001632
0.000322 1.002091
0.000145 1.001690
0.000290 1.005846
0.004493 1.002999
0.000133 1.001625
0.000187 1.001932
0.000161 1.001650
0.000181 1.004203
0.004772 1.006148
0.000129 1.002581
0.000143 1.001932
0.000122 1.002157
0.000149 1.001783
0.000135 1.001434
0.000300 1.002393
0.000152 1.001918
0.000164 1.001736
0.000122 1.001852
0.000198 1.001354
0.000140 1.001318
0.000284 1.001731
0.000156 1.001658
0.000169 1.001455
0.000140 1.001835
0.000138 1.001737
0.000114 1.002485
0.000272 1.001541
0.000136 1.001546
0.000227 1.001681
0.000133 1.001450
0.000151 1.001203
0.000160 1.001512
0.005096 1.007043
0.000127 1.001941
0.000138 1.001946
0.000276 1.002815
0.000130 1.002169
0.006579 1.005411
0.000324 1.002514
0.000245 1.002362
0.000157 1.001903
0.000897 1.007089
0.000128 1.001313
0.000230 1.002369
0.000175 1.002145
0.000137 1.001780
0.001181 1.000428
0.003390 1.006276
0.000231 1.002045
0.000168 1.001660
0.000180 1.002713
0.003965 1.007168
0.000193 1.002100
0.000153 1.001873
0.000135 1.001927
0.000143 1.001579
0.000238 1.001491
0.000176 1.001319
0.000139 1.001491
0.000121 1.001862
0.000132 1.002205
0.000187 1.002266
0.000314 1.002305
0.000228 1.001557
0.000141 1.001505
0.000141 1.001819
0.002893 1.009224
0.000245 1.001783
0.000194 1.001748
0.000279 1.002707
0.000166 1.001851
0.000137 1.002410
0.005529 1.006178
0.000200 1.001420
0.000176 1.002097
0.000120 1.002094
0.000170 1.008274
0.002679 1.005189
0.000125 1.001673
0.000199 1.001635
0.000129 1.001704
0.000141 1.001665
0.005766 1.003159
0.000120 1.002387
0.000145 1.002208
0.000163 1.001633
0.000947 1.006309
0.000165 1.001389
0.000185 1.002640
0.000183 1.001633
0.000180 1.001590
0.000216 1.002648
0.000178 1.001734
0.000164 1.001595
0.000149 1.002205
0.000198 1.005035
0.000327 1.001805
0.000198 1.002068
0.000168 1.001707
0.000157 1.001843
0.000244 1.006231
0.000132 1.001947
0.000187 1.001413
0.000315 1.002456
0.000198 1.001522
0.000188 1.001294
0.000169 1.001314
0.000168 1.002236
0.000163 1.001671
0.000174 1.001332
0.000163 1.002512
0.000327 1.002144
0.000164 1.001705
0.000162 1.001815
0.000204 1.001425
0.000227 1.001797
0.000174 1.001378
0.000188 1.001868
0.000302 1.001264
0.000116 1.005189
0.000186 1.002002
0.000189 1.001456
0.000162 1.001545
0.003724 1.004018
0.000180 1.002008
0.000332 1.001659
0.000316 1.001923
0.000179 1.001301
0.005827 1.005200
0.000164 1.001731
0.000179 1.002109
0.000165 1.002400
0.000159 1.002534
0.000206 1.001441
0.000182 1.001671
0.000183 1.001493
0.000176 1.002384
0.002117 1.003193
0.000171 1.001463
0.000197 1.002049
0.000135 1.002148
0.000171 1.002303
0.004315 1.000221
0.000212 1.001483
0.000310 1.001704
0.000291 1.001727
0.000163 1.001738
0.001584 1.007079
0.000232 1.001759
0.000169 1.001757
0.000163 1.001950
0.000310 1.002305
0.001642 1.003230
0.000319 1.001998
0.000152 1.002354
0.000166 1.001580
0.000159 1.001477
0.000191 1.001467
0.000171 1.001370
0.000168 1.001619
0.000179 1.001780
0.000265 1.001565
0.000223 1.002177
0.000169 1.001756
0.000179 1.001978
0.000163 1.001745
0.005916 1.006354
0.000188 1.002402
0.000319 1.002086
0.000174 1.002141
0.000184 1.001441
0.000152 1.003206
0.000185 1.002173
0.000189 1.001599
0.000171 1.001646
0.000287 1.002249
0.000197 1.001806
0.000255 1.001925
0.000171 1.002443
0.000216 1.001421
0.000171 1.001906
0.004813 1.004196
0.000173 1.001844
0.000309 1.002558
0.000306 1.002627
0.000211 1.001155
0.000305 1.001770
0.000220 1.001511
0.000332 1.001711
0.000193 1.016330
0.000174 1.001614
