0.000312 1.002115
0.000172 1.002135

0.000193 1.001366
0.006084 1.007306


0.000180 1.001349
0.000538 1.003201
0.000235 1.001511
0.000179 1.001620
0.000224 1.001688
0.000188 1.002144

0.000318 1.002005


0.000220 1.002509
0.000953 1.004199
0.000274 1.002687
0.000210 1.001469
0.000178 1.001988
0.000174 1.002221

0.000188 1.001711
0.000159 1.002112
0.000190 1.002111
0.000178 1.002221
0.000166 1.001441

0.000198 1.001549
0.000197 1.002210
0.000183 1.001453
0.000262 1.002010
0.000190 1.002308
0.000173 1.001669
0.000176 1.001994
0.000182 1.002289
0.000187 1.001474
0.000258 1.002467
0.000196 1.002026
0.000186 1.001578
0.000185 1.001789
0.000226 1.001770
0.000184 1.002479
0.000194 1.001951
0.000209 1.001297
0.000195 1.002237
0.001049 1.003167
0.000302 1.001890
0.000137 1.002162
0.000210 1.002231
0.000175 1.002413

0.000219 1.001570

0.000174 1.001591
0.000175 1.002041
0.003594 1.003119
0.000264 1.002282

0.000180 1.001908
0.000163 1.001653
0.003858 1.006068
0.000187 1.001621
0.000251 1.002007
0.000139 1.001880
0.000184 1.002013
0.003588 1.007109


0.000221 1.001991
0.000177 1.002066
0.000176 1.006087
0.000222 1.002114

0.000220 1.001953

0.004931 1.007075
0.000216 1.001514
0.000205 1.002897
0.000250 1.002460
0.000200 1.001487
0.003150 1.005434
0.000200 1.002147
0.000193 1.001426
0.000288 1.001470
0.000179 1.001512
0.000359 1.006308
0.004584 1.007052
0.000353 1.002122

0.000320 1.002035
0.003717 1.004038
0.000338 1.002075
0.000168 1.001826

0.000167 1.002050
0.000192 1.006241
0.000181 1.006452
0.000127 1.002134
0.000307 1.002434
0.000175 1.002459

0.000222 1.002405
0.000162 1.002683
0.000164 1.002442
0.000184 1.001731
0.001229 1.002105

0.000182 1.001642
0.000176 1.001665
0.000174 1.001849
0.000441 1.007104

0.000187 1.001565
0.000188 1.001655
0.000173 1.001819
0.004570 1.002117
0.000231 1.001545
0.000195 1.002350

0.000180 1.002728
0.000191 1.001820
0.000245 1.001980
0.000202 1.002295
0.000177 1.002562
0.000186 1.002301
0.000163 1.005326
0.000222 1.002364
0.000310 1.001911
0.000191 1.001369
0.000285 1.001886
0.000185 1.005041
0.000186 1.002621
0.000224 1.001301
0.000219 1.001418
0.000167 1.002368
0.000199 1.006341
0.000211 1.001812

0.000173 1.001899


0.000341 1.002093
0.000193 1.001691
0.000194 1.001596
0.000177 1.004979
0.000228 1.001437
0.000207 1.002238
0.000175 1.001785
0.000188 1.001484

0.000261 1.003328
0.000192 1.001593
0.000206 1.001409
0.000179 1.001624
0.000161 1.001495
0.000166 1.001600
0.000180 1.002187
0.000172 1.002090
0.000173 1.003026
0.000200 1.001537
0.000235 1.002333
0.000192 1.002457
0.000199 1.001684
0.000285 1.002399
0.004520 1.007095
0.000206 1.001382

0.000191 1.001989

0.000236 1.001536
0.000194 1.001627
0.000176 1.002291
0.000163 1.001602
0.002143 1.002155
0.000163 1.001967
0.000185 1.001798

0.000178 1.001635
0.000334 1.002933
0.000166 1.001682

0.000168 1.001361
0.000202 1.001831
0.000171 1.001706
0.000140 1.001536
0.000168 1.001835

0.000183 1.002202
0.004943 1.005093
0.000178 1.001461

0.000188 1.001333
0.000199 1.001365
0.001573 1.007503
0.000226 1.001785
0.000146 1.001541
0.000161 1.001499
0.000202 1.001878
0.000215 1.005951

0.000180 1.002238
0.000184 1.001359
0.000197 1.001599
0.000183 1.001827
0.000211 1.001679
0.000170 1.001863
0.000175 1.001651
0.000195 1.002195

0.000172 1.001512
0.000184 1.001735

0.000184 1.002157

0.000258 1.002646

0.000159 1.002234
0.000175 1.002242
0.000265 1.001976
0.000325 1.001864
0.000185 1.002288
0.000179 1.001628
0.000199 1.001869
0.001863 1.004100
0.000219 1.001483
0.000184 1.001550
0.000183 1.001848
0.000166 1.002004
0.000192 1.001754
0.000204 1.002245
0.000174 1.001439

0.000150 1.001853
0.000295 1.001426

0.000197 1.001992
0.000290 1.001309
0.003876 1.006138
0.000136 1.001529
0.000315 1.001869



0.006466 1.007082
0.000136 1.002175
0.000153 1.001716
0.000119 1.001778

0.000231 1.001986
0.000213 1.001412
0.000220 1.001668


0.000266 1.001521

0.000317 1.002490

0.000169 1.001675

0.000185 1.001752

0.000123 1.001678
0.004692 1.003118



0.000145 1.002282
0.006531 1.006026
0.000164 1.002309




0.000160 1.002633
0.000144 1.001854

0.004913 1.004142
0.003327 1.008106
0.000154 1.002215
0.000191 1.005161

0.000157 1.002212
0.000175 1.001939
0.000154 1.002154





0.000270 1.003200

0.000240 1.001600
0.000135 1.001784



0.000150 1.001271
0.000140 1.001776

0.005193 1.004037
0.000197 1.002503
0.000132 1.001604


0.004653 1.003123

0.000185 1.001485
0.000186 1.001805
0.000198 1.002708
0.000964 1.007527
0.000318 1.002326
0.000181 1.001795
0.000193 1.001739


0.000223 1.001462
0.000168 1.001399
0.000186 1.001348
0.000195 1.002313
0.004029 1.007120

0.000173 1.001468
0.000200 1.001487
0.000194 1.001488

0.000185 1.002282
0.000171 1.001924
0.000194 1.001551
0.000209 1.001572
0.001534 1.006142
0.000210 1.001560
0.000205 1.001467
0.000199 1.001513
0.000189 1.002220
0.000136 1.003338
0.000130 1.001820

0.000188 1.002323
0.000183 1.001513
0.001181 1.002698
0.000224 1.002376
0.000192 1.001614
0.000188 1.002317
0.000180 1.001576
0.000168 1.001465
0.000240 1.001369
0.000190 1.002325
0.000165 1.002295
0.000177 1.001639
0.000176 1.003210
0.000504 1.007216

0.000127 1.001935
0.000184 1.001997
0.000180 1.001383
0.000193 1.001572
0.000169 1.001530
0.000179 1.001454
0.000189 1.001501
0.001502 1.007158
0.005361 1.002088
0.000215 1.001968


0.000178 1.005115
0.000192 1.001925

0.000194 1.001284
0.000203 1.001471

0.002431 1.005523
0.000184 1.001624
0.000176 1.001459
0.000192 1.002192
0.001871 1.004121
0.000221 1.001404
0.000184 1.001758
0.000194 1.002156
0.000180 1.001548
0.000187 1.002302
0.000130 1.001788
0.000195 1.001437

0.000178 1.001834
0.000193 1.007628
0.000230 1.001521

0.000180 1.002058
0.000215 1.002187
0.003212 0.999273
0.000205 1.001648
0.000197 1.001672
0.000190 1.001578
0.000184 1.001830
0.004941 1.006037
0.000241 1.002336
0.000163 1.001634
0.000182 1.001972
0.000187 1.002445

0.000207 1.001874
0.000200 1.001612
0.000169 1.001914

0.000181 1.001699
0.000164 1.003216
0.000193 1.002262
0.000170 1.001540

0.000179 1.004288
0.000170 1.001571
0.000204 1.001341
0.000186 1.001654

0.002737 1.006150
0.000268 1.001973
0.000200 1.001480
0.000218 1.002501
0.000189 1.002273
0.003023 1.003137
0.000206 1.002011
0.000196 1.001729

0.000216 1.001742
0.000174 1.001503
0.000207 1.002222

0.000178 1.001783

0.000267 1.001837
0.000168 1.001527
0.000174 1.001765
0.000175 1.001618
0.000243 1.001651
0.000196 1.002149
0.000147 1.001933
0.000178 1.001528
0.000187 1.001458
0.000199 1.006961
0.000219 1.001642
0.000129 1.001893
0.000173 1.001700
0.000220 1.002298
0.000261 1.001747
0.000279 1.003200

0.000179 1.001649
0.000200 1.002115
0.000127 1.003655
0.000168 1.001538

0.000148 1.001789
0.000188 1.001363
0.008502 1.004274
0.000216 1.001498
0.000191 1.001592

0.000171 1.002296
0.000125 1.006313
0.000232 1.001512
0.000159 1.001799

0.000177 1.001596
0.001039 1.002201
0.000202 1.001518
0.000199 1.001988
0.000197 1.002301
0.000154 1.006138
0.000241 1.001474
0.000137 1.002224
0.000133 1.001798
0.000215 1.001929
0.000197 1.005977
0.000196 1.001538
0.000198 1.001418
0.000175 1.001501
0.000200 1.002312

0.000233 1.001482


0.000189 1.001907
0.000866 1.006570

0.000195 1.001689

0.000193 1.002216
0.000168 1.001497
0.001453 1.003148


0.000181 1.002351
0.003623 1.007498
0.000252 1.001925
0.000180 1.001588
0.000185 1.002279
0.000205 1.002108
