0.000313 1.001578
0.000173 1.001721
0.000870 1.005047

0.000188 1.002093
0.000193 1.001965
0.000181 1.001377
0.001718 1.002990
0.000183 1.001675
0.000169 1.001705
0.000164 1.001616
0.000166 1.001863
0.000177 1.001447
0.000189 1.001522

0.000184 1.001278
0.000169 1.001457
0.000179 1.001382
0.000181 1.001578
0.000164 1.002130
0.000172 1.001651
0.000183 1.001411
0.003719 1.007293
0.000231 1.001313
0.000209 1.001918
0.000170 1.001336
0.000161 1.001454

0.000174 1.001578
0.000174 1.002098
0.000177 1.001348
0.000177 1.001407

0.000199 1.001483
0.000178 1.001777
0.000207 1.002099
0.000195 1.002111

0.000172 1.001253

0.000188 1.001857
0.000516 1.005047
0.000207 1.002066
0.000174 1.002098
0.000166 1.002003
0.000169 1.001987
0.000215 1.001602
0.000182 1.005073
0.000147 1.001637
0.000196 1.001993
0.000188 1.001275
0.000185 1.001320
0.000168 1.001875
0.000171 1.002001
0.000175 1.001749
0.002730 1.003984

0.000204 1.001743
0.000176 1.001770
0.000176 1.002044
0.000180 1.001221
0.000195 1.005075
0.000195 1.001829
0.000315 1.002242
0.000202 1.001597
0.002838 1.006047
0.000190 1.001515
0.000203 1.002257
0.000201 1.001704
0.000195 1.001768
0.003576 1.004965
0.000165 1.001263
0.000262 1.001323
0.000141 1.001680
0.000177 1.001485
0.000130 1.005333
0.000208 1.001874
0.000297 1.001748


0.000304 1.001813
0.000303 1.002477
0.000190 1.001899
0.000142 1.001649

0.000311 1.001560
0.000133 1.001351
0.000134 1.001544


0.005734 1.005931
0.000328 1.002023


0.000202 1.002215
0.000162 1.001455
0.000243 1.001628
0.000165 1.001967
0.000201 1.002031
0.000250 1.001422
0.000207 1.002157
0.000171 1.001902
0.000172 1.002005
0.000305 1.002750
0.000249 1.001395
0.002338 1.001950
0.000177 1.001689

0.000181 1.001788
0.000244 1.001854
0.000195 1.002556
0.000149 1.001921
0.000181 1.002136
0.000292 1.006785
0.000188 1.001301
0.000196 1.001339
0.000183 1.002150
0.000157 1.001593
0.006763 1.005121
0.000191 1.001210
0.000110 1.001584

0.000314 1.001856
0.000331 1.004149
0.000251 1.002546
0.000191 1.001685
0.000214 1.002121

0.000196 1.001581


0.000171 1.001848
0.000213 1.001451
0.000184 1.001531
0.000181 1.001330
0.000315 1.002456
